institution_id,programme,project_name,amount,basis,certainty
school:49458884,Operační program Jan Amos Komenský,Šablony Viničné Šumice,1148146,allocated,observed
school:61989860,Operační program Jan Amos Komenský,OPJAK - Inovací plníme strategii školy,3118765,allocated,observed
school:28859235,Operační program Jan Amos Komenský,ZŠ a MŠ Orlické Záhoří - šablony OP JAK,651775,allocated,observed
school:70915351,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ a MŠ Boleradice,905753,allocated,observed
school:71001620,Operační program Jan Amos Komenský,Podpora rozvoje kvality ZŠ a MŠ Byšice JAK 1,3187575,allocated,observed
school:75027704,Operační program Jan Amos Komenský,"Šablony I - ZŠ a MŠ Trojanovice – Personální podpora, profesní rozvoj pedagogů, inovativní vzdělávání žáků a spolupráce s rodiči žáků",1518779,allocated,observed
school:75023571,Operační program Jan Amos Komenský,Šablony I v MŠ Drslavice,401310,allocated,observed
school:70981752,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v ZŠ a MŠ Rynárec,972432,allocated,observed
school:47657162,Operační program Jan Amos Komenský,"Podpora pedagogů a žáků ZŠ Olomouc, Zeyerova IV.",3796633,allocated,observed
school:73184365,Operační program Jan Amos Komenský,Podpora personálních pozic v MŠ Pražmo,443777,allocated,observed
school:64628116,Operační program Jan Amos Komenský,Šablony I - ZUŠ L.Janáčka Ostrava – Profesní rozvoj pedagogů a inovativní vzdělávání žáků,1311400,allocated,observed
school:75026431,Operační program Jan Amos Komenský,Podpora personálních pozic v MŠ Brušperk,753978,allocated,observed
school:75000784,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v Tučapech,1310791,allocated,observed
school:70992801,Operační program Jan Amos Komenský,MŠ Volyně - Šablony I OP JAK,622678,allocated,observed
school:75029880,Operační program Jan Amos Komenský,Šablony I - MŠ A.Gavlase Ostrava - Personální podpora a profesní rozvoj pedagogů,962048,allocated,observed
school:49438026,Operační program Jan Amos Komenský,ZŠ Lubnice - Šablony IV,619588,allocated,observed
school:45669716,Operační program Jan Amos Komenský,Didaktis,2902641,allocated,observed
school:71002553,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání ve Štěpánovicích,1063977,allocated,observed
school:72070200,Operační program Jan Amos Komenský,Putování po stopách k dětské duši,368119,allocated,observed
school:70985791,Operační program Jan Amos Komenský,Šablony OPJAK 1.MŠ Pomezí,373085,allocated,observed
school:70981256,Operační program Jan Amos Komenský,Šablony I ZŠ Kralice n. H.,701236,allocated,observed
school:70944938,Operační program Jan Amos Komenský,Podpora pro každého žáka,4464012,allocated,observed
school:72743301,Operační program Jan Amos Komenský,"Každý se jinak jmenuje, vzdělávání nás spojuje",734849,allocated,observed
school:60418583,Operační program Jan Amos Komenský,Podpora inkluzivního vzdělávání žáků na ZŠ Kpt. Jaroše Třebíč IV,2549787,allocated,observed
school:75020351,Operační program Jan Amos Komenský,Moderní výuka,577269,allocated,observed
school:75021897,Operační program Jan Amos Komenský,Šablony pro MŠ Senetářov,368161,allocated,observed
school:71006966,Operační program Jan Amos Komenský,"Šablony I v MŠ Slínová, Zlín",686986,allocated,observed
school:71007792,Operační program Jan Amos Komenský,"Šablony I v MŠ Louky, Zlín",887575,allocated,observed
school:62072897,Operační program Jan Amos Komenský,Základní škola Letovice 2022 - 2025,2939511,allocated,observed
school:75005786,Operační program Jan Amos Komenský,Šablony JAK,479516,allocated,observed
school:72743140,Operační program Jan Amos Komenský,Jablůňka poznání,587471,allocated,observed
school:75016079,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a MŠ Černý Důl,852793,allocated,observed
school:71011137,Operační program Jan Amos Komenský,MŠ Libkovice 002,361310,allocated,observed
school:63414937,Operační program Jan Amos Komenský,Šablony I - ZUŠ F. X. Richtera,2053500,allocated,observed
school:70981671,Operační program Jan Amos Komenský,"Pomoz mi, abych to dokázal sám I.",455527,allocated,observed
school:62352776,Operační program Jan Amos Komenský,Profesní rozvoj pedagogů,656254,allocated,observed
school:70841080,Operační program Jan Amos Komenský,Šablony I - ZUŠ Vimperk,1277925,allocated,observed
school:00852333,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,2016159,allocated,observed
school:60046082,Operační program Jan Amos Komenský,Podpora personálních pozic v MŠ Sněženka,1005121,allocated,observed
school:45180083,Operační program Jan Amos Komenský,OP JAK I. - ZŠ Přerov Hranická,4781643,allocated,observed
school:60802596,Operační program Jan Amos Komenský,Za novým poznáním IV.,635937,allocated,observed
school:70886229,Operační program Jan Amos Komenský,Šablony OP JAK v MŠ Vizovice,836395,allocated,observed
school:70890072,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v Masarykova ZŠ Stará Paka,1981773,allocated,observed
school:71295020,Operační program Jan Amos Komenský,MŠ Moravskoslezský Kočov 002,368161,allocated,observed
school:70838046,Operační program Jan Amos Komenský,Šablony OP JAK I pro ZŠ a MŠ Nikolčice,1251044,allocated,observed
school:60610697,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Vintířov,449675,allocated,observed
school:70979642,Operační program Jan Amos Komenský,MŠ Solnice - šablony OP JAK,704170,allocated,observed
school:49465481,Operační program Jan Amos Komenský,Šablony JAK I pro ZŠ Horácké,7615872,allocated,observed
school:62812947,Operační program Jan Amos Komenský,Šablony MZŠ Ždánice,2227941,allocated,observed
school:68247117,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v ZUŠ Trutnov,2332275,allocated,observed
school:47922214,Operační program Jan Amos Komenský,Výuka bez překážek - IV,3446377,allocated,observed
school:70991910,Operační program Jan Amos Komenský,"Šablony I v MŠ Svat. Čecha, UB",520223,allocated,observed
school:70983020,Operační program Jan Amos Komenský,Orbis pictus,829345,allocated,observed
school:71011650,Operační program Jan Amos Komenský,Šablony Mouchnice,349976,allocated,observed
school:75017733,Operační program Jan Amos Komenský,"Podpora inkluzivního vzdělávání  dětí v MŠ Kaštánek, Choceň",512373,allocated,observed
school:70225966,Operační program Jan Amos Komenský,S radostí do školky,596813,allocated,observed
school:72742615,Operační program Jan Amos Komenský,Šablony I MŠ Klubíčko,542893,allocated,observed
school:75029405,Operační program Jan Amos Komenský,JAK na to?,938902,allocated,observed
school:75016443,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a Montessori MŠ Podbřezí,866170,allocated,observed
school:68247630,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ Vrchlabí Školní,4098779,allocated,observed
school:70882568,Operační program Jan Amos Komenský,Vědět je IN,1278123,allocated,observed
school:70694991,Operační program Jan Amos Komenský,Asistent v MŠ Koníček,494556,allocated,observed
school:70939322,Operační program Jan Amos Komenský,Za společným cílem,526952,allocated,observed
school:70989958,Operační program Jan Amos Komenský,OP JAK ZŠ Kunovice,2474074,allocated,observed
school:70694982,Operační program Jan Amos Komenský,Zvyšování kompetencí ZŠ Pelechovská IV.,1867354,allocated,observed
school:70983313,Operační program Jan Amos Komenský,Šablony IV ZŠ a MŠ Dolní Studénky,1025645,allocated,observed
school:75022826,Operační program Jan Amos Komenský,Šablony I v MŠ Zádveřice - Raková,457525,allocated,observed
school:70880271,Operační program Jan Amos Komenský,Šablony I v ZŠ a MŠ Hvozdná,899308,allocated,observed
school:70995133,Operační program Jan Amos Komenský,OP JAK I - Rozvoj MŠ Bělá nad Svitavou,398341,allocated,observed
school:70979448,Operační program Jan Amos Komenský,Šablony OP JAK I pro MŠ Pouzdřany,374548,allocated,observed
school:70888108,Operační program Jan Amos Komenský,Pomoc a podpora JAK,4191907,allocated,observed
school:70946906,Operační program Jan Amos Komenský,Rozvoj komunitní školy Hukvaldy IV,2345809,allocated,observed
school:70988480,Operační program Jan Amos Komenský,Šablony MŠ Konice,571585,allocated,observed
school:70985294,Operační program Jan Amos Komenský,"ZŠ, MŠ, ŠD Cholina 002",961901,allocated,observed
school:70985502,Operační program Jan Amos Komenský,Podpora kvality vzdělávání na MŠ Velká Kraš,410404,allocated,observed
school:75023041,Operační program Jan Amos Komenský,MŠ Němčice BK 002,365235,allocated,observed
school:70932590,Operační program Jan Amos Komenský,Vzděláváme s Amosem Kojetín,698050,allocated,observed
school:70986991,Operační program Jan Amos Komenský,"MŠ Vyškov, Sochorova - 002",476394,allocated,observed
school:60045051,Operační program Jan Amos Komenský,Šablony OP JAK MŠ Pohádka Zábřeh,797237,allocated,observed
school:73184357,Operační program Jan Amos Komenský,Šablony I. - ZŠ a MŠ Janovice 2022,1455082,allocated,observed
school:70982503,Operační program Jan Amos Komenský,Šablony OP JAK pro MŠ Lubenec,469300,allocated,observed
school:75021552,Operační program Jan Amos Komenský,Šablon Niva,350120,allocated,observed
school:00831298,Operační program Jan Amos Komenský,KOMUNITA,1130928,allocated,observed
school:70997900,Operační program Jan Amos Komenský,Rodinná školka,361310,allocated,observed
school:75021633,Operační program Jan Amos Komenský,Šablony Skřípov,374548,allocated,observed
school:70880468,Operační program Jan Amos Komenský,Všechno vědět nemůžeme,1228773,allocated,observed
school:75001136,Operační program Jan Amos Komenský,MŠ Bohumilice šablony JAK I,404970,allocated,observed
school:47858354,Operační program Jan Amos Komenský,Podpora vzdělávání na ZŠVD,3307165,allocated,observed
school:14618141,Operační program Jan Amos Komenský,Šablony 2022,3744307,allocated,observed
school:75021510,Operační program Jan Amos Komenský,Vzdělávání s úsměvem,848410,allocated,observed
school:71003126,Operační program Jan Amos Komenský,Školní asistent v MŠ,368602,allocated,observed
school:75018209,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a MŠ Chotěvice,884532,allocated,observed
school:75017164,Operační program Jan Amos Komenský,Škola hrou,1142957,allocated,observed
school:70983763,Operační program Jan Amos Komenský,Šablony Ústín,401310,allocated,observed
school:71001981,Operační program Jan Amos Komenský,Podpora společného vzdělávání ZŠ Sulíkov II,388785,allocated,observed
school:70984662,Operační program Jan Amos Komenský,MŠ Ukrajinská Ostrava IV.,740026,allocated,observed
school:70659222,Operační program Jan Amos Komenský,MŠ Kunžak,488169,allocated,observed
school:75020050,Operační program Jan Amos Komenský,OP JAK Nezdenice I,919250,allocated,observed
school:60784512,Operační program Jan Amos Komenský,Společně to zvládneme,1980188,allocated,observed
school:70985367,Operační program Jan Amos Komenský,ZŠ a MŠ Dobříkov- Strom,858254,allocated,observed
school:70659273,Operační program Jan Amos Komenský,ZŠ a MŠ Lipno - Škola hrou,951854,allocated,observed
school:75034379,Operační program Jan Amos Komenský,ZŠ Velká Dobrá - Škola hrou,505375,allocated,observed
school:75032775,Operační program Jan Amos Komenský,ZŠ Libušín - Naděje,983550,allocated,observed
school:70981361,Operační program Jan Amos Komenský,Šablony I- Moderní vzdělávání v MŠ Adamov,410623,allocated,observed
school:70986771,Operační program Jan Amos Komenský,Šablony I – Moderní vzdělávání v MŠ Chvojenec,361895,allocated,observed
school:70987041,Operační program Jan Amos Komenský,Šablony I – Moderní vzdělávání v ZŠ a MŠ Nové Hrady,768003,allocated,observed
school:75016524,Operační program Jan Amos Komenský,Šablony I – Moderní vzdělávání v ZŠ a MŠ Přepychy,826170,allocated,observed
school:75022109,Operační program Jan Amos Komenský,Šablony I v MŠ Dolní Němčí,600738,allocated,observed
school:48159760,Operační program Jan Amos Komenský,Šablony ZUŠ Karla Malicha Holice 2022,1727339,allocated,observed
school:75026261,Operační program Jan Amos Komenský,Podpora výuky šablonami JAK,2843971,allocated,observed
school:70825912,Operační program Jan Amos Komenský,Profesní rozvoj pracovníků,3125848,allocated,observed
school:71002961,Operační program Jan Amos Komenský,MŠ Předhradí,374644,allocated,observed
school:71005293,Operační program Jan Amos Komenský,"Šablony I - MŠ Sládečkova Ostrava - Personální podpora, profesní rozvoj pedagogů a spolupráce s rodiči dětí",515299,allocated,observed
