institution_id,ico,total_costs_amount,materials_amount,energy_amount,repairs_amount,services_amount,personnel_amount,depreciation_amount,other_costs_amount,basis,certainty,note
school:00581585,00581585,89949248,7585607,5080088,4884522,2495163,63928007,2214312,3761549,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00581623,00581623,49132730,2914709,2697210,409699,1376980,40633053,0,1101079,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00581631,00581631,62715832,5473981,2498742,1670327,2423654,45382856,1548838,3717434,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00581658,00581658,66552535,5963703,1915215,1011370,1886756,52698982,1277154,1799355,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582158,00582158,235231708,13090624,8913721,13205730,7964918,167648440,14545131,9863144,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582239,00582239,102933569,1931274,2159210,1796564,4223718,85373488,2216800,5232515,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582298,00582298,55279486,6986242,3245566,508406,1676683,39540243,1035308,2287038,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582336,00582336,103378654,9200715,6394971,770525,4346694,74442700,4930750,3292299,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582590,00582590,56578373,4646680,4415030,534917,1315038,43133868,940500,1592340,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582620,00582620,49344076,4402452,1819636,1318686,900277,38472242,1392380,1038403,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582671,00582671,42219945,3703969,1577943,288807,1020955,34668467,18438,941366,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582727,00582727,52200947,4269351,1540153,484994,2301365,42255740,315812,1033532,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582735,00582735,6273401,151737,168286,179149,533323,5138059,0,102847,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582743,00582743,11395135,1249308,786093,106423,625271,8502326,0,125714,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582778,00582778,16229111,1487346,1201485,201453,898710,12268467,0,171650,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582786,00582786,52808126,5278495,649185,1918107,1990805,41102044,448803,1420687,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582841,00582841,61144356,6969934,1164692,1094794,2414370,47601781,514362,1384423,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00582859,00582859,93114763,7410624,4570289,1124949,1507632,74643637,1798352,2059280,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583278,00583278,69322451,3936239,2262190,205328,3046414,55934932,2139394,1797954,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583367,00583367,29135413,1507546,1179391,237685,1521265,23407073,294178,988275,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583383,00583383,28958675,2006879,1618271,106912,998597,23625769,168904,433343,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583391,00583391,46755078,2304468,3058670,300528,1070874,37811030,1326086,883422,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583588,00583588,25926166,1719832,538325,75353,467899,22673773,80724,370260,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583596,00583596,26458467,2231695,583669,137646,1570053,20987436,74436,873532,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583634,00583634,63924674,4382630,2454236,651439,1682287,53005430,299922,1448730,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583642,00583642,52433589,3675083,3973340,416536,1820263,40597750,273175,1677442,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583651,00583651,28133792,2091540,1025650,181384,530418,23020533,234804,1049463,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583669,00583669,45586359,2831752,2396928,712369,1306160,36430865,227654,1680631,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583677,00583677,30107259,1949012,1973342,400263,1344568,23126921,637303,675850,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583685,00583685,72828314,6458666,2795691,1998548,2231938,58067122,327002,949347,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583693,00583693,40510423,2885526,3163144,414621,1626577,30988587,217036,1214932,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583707,00583707,59380220,5823641,2208781,990341,1649065,47230575,288327,1189490,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583723,00583723,51732063,3251419,2956435,666223,1057251,41204351,2253756,342628,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583731,00583731,30385508,836077,1442670,942735,2314272,23692174,93444,1064136,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583740,00583740,49115400,3599803,2435632,511781,2134693,38340647,338975,1753869,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583766,00583766,23033191,1669141,633986,63077,767476,19486735,58872,353904,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583782,00583782,9595854,179821,286715,2464,640914,8253265,23364,209311,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583791,00583791,38467273,2306189,1763081,293387,1925387,29636572,1978730,563927,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583839,00583839,75400259,1281316,2259581,4608304,6556280,52245904,2148005,6300869,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00583855,00583855,90581028,8179949,3955288,3343000,2532784,56108171,6538244,9923592,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00599212,00599212,29123304,512441,560292,143856,679575,26595865,38565,592710,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00600903,00600903,59311941,2133357,2681071,357432,3566757,47611918,2506997,454409,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00600920,00600920,145313521,4971867,4815957,954540,4292365,123311907,2730972,4235913,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00600938,00600938,128788664,5498551,4276088,3655699,5468872,103169191,2027870,4692393,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601152,00601152,51818950,665774,1166528,1818653,2531947,43239246,121650,2275152,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601292,00601292,59700984,884859,2138819,1544902,4557680,46517078,1265033,2792613,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601322,00601322,75705550,5684409,4303097,1143786,4742490,47642567,7546453,4642748,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601331,00601331,52475045,3370596,3250081,448956,2156230,39143885,2388797,1716500,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601349,00601349,34426460,579808,1537195,130160,1581445,29010836,494455,1092561,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601357,00601357,34381178,795640,1117473,205123,2053884,28392568,520935,1295555,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601381,00601381,121183302,8316472,6623358,2432047,8338941,86104097,5616282,3752105,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601390,00601390,60206287,3199597,2105982,2262638,2070029,45528671,1638570,3400800,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601403,00601403,33460347,403287,1001381,408196,2745784,26981579,1271946,648174,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601411,00601411,53835940,656238,1716934,1263251,2124635,46022690,1329362,722830,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601594,00601594,33930012,1687920,1034292,195624,706561,28716364,306074,1283177,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601624,00601624,82933461,5034184,6777760,4266955,3415415,51820047,5560559,6058541,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601641,00601641,50323857,735257,1649222,1388864,4047154,39561948,991102,1950310,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601659,00601659,96417305,5545551,3339798,2280470,4521350,72696483,2245356,5788297,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601667,00601667,51057919,2912187,2119438,3204088,2438575,37166746,2207040,1009845,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601675,00601675,52071619,2051328,2041075,345221,1608870,43080502,898392,2046231,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601683,00601683,66830112,2939284,1699914,1162321,1584403,57555066,919871,969253,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601691,00601691,111218335,2139101,5773156,2372686,4979444,90597009,4144046,1212893,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
school:00601721,00601721,40786123,444836,1856794,1566540,2558351,32779817,1076828,502957,realized,observed,MONITOR VYKZZ main-activity costs; rent is included in account 518 services
