institution_id,programme,project_name,amount,basis,certainty
school:70938156,Operační program Jan Amos Komenský,Šablony I v MŠ Uherský Ostroh,557665,allocated,observed
school:71007652,Operační program Jan Amos Komenský,"Šablony I v MŠ Slovenská 3660, Zlín",431858,allocated,observed
school:70995745,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Dvůr Králové nad Labem,903212,allocated,observed
school:71003894,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Police nad Metují,563419,allocated,observed
school:75022281,Operační program Jan Amos Komenský,Personální podpora pro MŠ Želeč IV,358848,allocated,observed
school:70155771,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ Ivana Olbrachta Semily,3203664,allocated,observed
school:71005889,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a MŠ Vrchlabí Horská,1398918,allocated,observed
school:70975019,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v Jungmannova ZŠ Beroun,4371343,allocated,observed
school:75021366,Operační program Jan Amos Komenský,Podpora výuky v MŠ Záhorovice,424008,allocated,observed
school:75029545,Operační program Jan Amos Komenský,"Podpora kvality vzdělávání na MŠ kpt. Nálepky, Olomouc",730470,allocated,observed
school:62353080,Operační program Jan Amos Komenský,"Podpora kvality vzdělávání na MŠ Karla Čapka, Jeseník",518856,allocated,observed
school:75029588,Operační program Jan Amos Komenský,"Podpora kvality vzdělávání na MŠ Wolkerova, Olomouc",765816,allocated,observed
school:75034310,Operační program Jan Amos Komenský,ZŠ a MŠ Čistá - Šablony,802266,allocated,observed
school:75022222,Operační program Jan Amos Komenský,Šablony I v MŠ Bánov,586846,allocated,observed
school:75029774,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ Radost Anenská,950063,allocated,observed
school:71013105,Operační program Jan Amos Komenský,Personální podpora MŠ Horní Police,524490,allocated,observed
school:75029723,Operační program Jan Amos Komenský,"Podpora kvality vzdělávání na MŠ Česká Ves, Holanova",420083,allocated,observed
school:70988196,Operační program Jan Amos Komenský,ZŠ a MŠ Roztoky - Ve škole je zábava,947929,allocated,observed
school:00857858,Operační program Jan Amos Komenský,"Šablony I - Zlepšení kvality výuky v ZŠ Nové Město nad Metují, Školní",3486780,allocated,observed
school:70999872,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Mladějov,357385,allocated,observed
school:71294783,Operační program Jan Amos Komenský,Šablony I - Moderní vzdělávání v MŠ Preslova,581215,allocated,observed
school:60610204,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Chodov,1384633,allocated,observed
school:60611677,Operační program Jan Amos Komenský,OP JAK – Šablony I – MŠ Sokolov Vrchlického,467327,allocated,observed
school:60610590,Operační program Jan Amos Komenský,OP JAK – Šablony I – ZŠ a MŠ Horní Blatná,670138,allocated,observed
school:70995397,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ a ZŠ Velký Dřevíč,864110,allocated,observed
school:70988030,Operační program Jan Amos Komenský,Šablony IV - MŠ Žacléř,616315,allocated,observed
school:70983976,Operační program Jan Amos Komenský,Šablony IV - ZŠ a MŠ Pec pod Sněžkou,830650,allocated,observed
school:70984433,Operační program Jan Amos Komenský,Šablony I -MŠ Postřelmov - Personální podpora a profesní rozvoj pedagogů,575071,allocated,observed
school:75023911,Operační program Jan Amos Komenský,Šablony I v ZŠ a MŠ Suchá Loz,1026039,allocated,observed
school:75021111,Operační program Jan Amos Komenský,Personální podpora pro ZŠ a MŠ Vřesovice IV,942504,allocated,observed
school:71000917,Operační program Jan Amos Komenský,Rozvoj vzdělanosti,670078,allocated,observed
school:75027356,Operační program Jan Amos Komenský,Šablona I OPJAK - Zkvalitnění a rozvoj předškolního vzdělávání v MŠ Repinova,554931,allocated,observed
school:70991073,Operační program Jan Amos Komenský,Šablony JAK I. pro ZŠ a MŠ Husinec-Řež,1297079,allocated,observed
school:70984361,Operační program Jan Amos Komenský,Šablona I OPJAK - Rozvoj a zkvalitnění předškolního vzdělávání v MŠ Dvorní,782219,allocated,observed
school:71009761,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ a MŠ Dolní Lánov,796578,allocated,observed
school:75034581,Operační program Jan Amos Komenský,ZŠ a MŠ Bratronice - Učení je zábava,996084,allocated,observed
school:44226268,Operační program Jan Amos Komenský,ZŠ Neštěmická - Šablony,3201179,allocated,observed
school:70984557,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Březová,2341113,allocated,observed
school:60046074,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ Beruška Frýdek-Místek,782958,allocated,observed
school:75027500,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Mošnov,894697,allocated,observed
school:49753461,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Ostrov Halasova,569313,allocated,observed
school:72744006,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Blšany,407850,allocated,observed
school:70915202,Operační program Jan Amos Komenský,DDM Oslavany - Kostka,2401075,allocated,observed
school:70983127,Operační program Jan Amos Komenský,ZŠ a MŠ Hrádek - Šablony na Hrádku,961640,allocated,observed
school:75021536,Operační program Jan Amos Komenský,Šablony I v ZŠ a MŠ Kudlovice,787126,allocated,observed
school:67440703,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZUŠ Hostinné,1913250,allocated,observed
school:70983607,Operační program Jan Amos Komenský,"Šablony I - ZŠ a MŠ Rybník -Personální podpora, profesní rozvoj pedagogů, inovativní vzdělávání žáků a spolupráce s rodiči dětí",1052732,allocated,observed
school:71001557,Operační program Jan Amos Komenský,MŠ Břehy - šablony OP JAK,439708,allocated,observed
school:70998370,Operační program Jan Amos Komenský,MŠ Kramolna OPJAK,516298,allocated,observed
school:60611383,Operační program Jan Amos Komenský,ZŠ a MŠ Postřekov - Šablony,1085973,allocated,observed
school:47657707,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ Příbor Jičínská,3287672,allocated,observed
school:70989460,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Ostrava-Lhotka,1080310,allocated,observed
school:70997080,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ Vážany,356788,allocated,observed
school:70982821,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ Rumunská Prostějov,667463,allocated,observed
school:70283044,Operační program Jan Amos Komenský,ZŠ a MŠ Čáslavice - Učení nás baví,1202892,allocated,observed
school:75033194,Operační program Jan Amos Komenský,Šablony IV pro MŠ Černuc,428077,allocated,observed
school:75005484,Operační program Jan Amos Komenský,ZŠ Horní Slavkov - Šablony,3000523,allocated,observed
school:70506019,Operační program Jan Amos Komenský,ZUŠ Volary - Šablony,745100,allocated,observed
school:71003592,Operační program Jan Amos Komenský,MŠ Plaveč - Šablony,365235,allocated,observed
school:70998591,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Dolany,418468,allocated,observed
school:71008934,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,1012916,allocated,observed
school:75018705,Operační program Jan Amos Komenský,Šablony pro MŠ a ZŠ I,702686,allocated,observed
school:70988587,Operační program Jan Amos Komenský,Šablony I v MŠ Valašská Senice,365235,allocated,observed
school:63833344,Operační program Jan Amos Komenský,Šablony 4 pro MŠMH,860454,allocated,observed
school:71007393,Operační program Jan Amos Komenský,"Šablony I v MŠ Potoky, Zlín",608444,allocated,observed
school:70983071,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v ZŠ a MŠ Podhorní Újezd a Vojice,787575,allocated,observed
school:71001573,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Horní Kalná,347418,allocated,observed
school:72086173,Operační program Jan Amos Komenský,MŠ Sluníčko - Šablony,785462,allocated,observed
school:71001361,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Sobotka,557665,allocated,observed
school:71010238,Operační program Jan Amos Komenský,Velká Jesenice OPJAK,800751,allocated,observed
school:75027437,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Darkovice,1123511,allocated,observed
school:70989273,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ Markvartovice,665890,allocated,observed
school:70987971,Operační program Jan Amos Komenský,Šablony ZŠ a MŠ Hlubočany,751558,allocated,observed
school:75029642,Operační program Jan Amos Komenský,OP JAK I. - MŠ Zeyerova Olomouc,524148,allocated,observed
school:00848328,Operační program Jan Amos Komenský,Inovativní podpora gramotností,4080020,allocated,observed
school:70996156,Operační program Jan Amos Komenský,Cesta za poznáním MŠ Nevojice,358848,allocated,observed
school:71005935,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Vrchlabí Letná,694836,allocated,observed
school:75015951,Operační program Jan Amos Komenský,"Šablony I - Zlepšení kvality výuky v ZŠ a MŠ Červený Kostelec, Olešnice",852382,allocated,observed
school:75033372,Operační program Jan Amos Komenský,ZŠ a MŠ Újezd - Učíme se pro budoucnost,819176,allocated,observed
school:70926280,Operační program Jan Amos Komenský,Společně to zvládneme – efektivní podpora a spolupráce,1174099,allocated,observed
school:70989567,Operační program Jan Amos Komenský,ZŠ Hřebeč - Vzděláváme se,931950,allocated,observed
school:70991880,Operační program Jan Amos Komenský,"Šablony I v MŠ Olšava, UB",524148,allocated,observed
school:75015447,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Choustníkovo Hradiště,401267,allocated,observed
school:75023288,Operační program Jan Amos Komenský,Je nám krásně na světě,377010,allocated,observed
school:61384755,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ Poláčkova,2538303,allocated,observed
school:60610328,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Rozvadov,377010,allocated,observed
school:60611618,Operační program Jan Amos Komenský,OP JAK - Šablony I - MŠ Přimda,437246,allocated,observed
school:75016036,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Červený Kostelec,622480,allocated,observed
school:75017377,Operační program Jan Amos Komenský,"Šablony I JAK - MŠ Čtyřlístek, Žamberk",581700,allocated,observed
school:75016672,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v MŠ Hostinné,759872,allocated,observed
school:70983798,Operační program Jan Amos Komenský,Projekt šablony J.A.K. v ZŠ a MŠ Leskovec,495552,allocated,observed
school:62350781,Operační program Jan Amos Komenský,Podpora kvality vzdělávání na MŠ Široký Brod,382908,allocated,observed
school:71002740,Operační program Jan Amos Komenský,Rovný přístup ke vzdělání v MŠ Jinolice,434566,allocated,observed
school:70640416,Operační program Jan Amos Komenský,Šablony I v ZŠ Francova Lhota,872016,allocated,observed
school:75022168,Operační program Jan Amos Komenský,Šablony I v MŠ Pitín,449675,allocated,observed
school:71007369,Operační program Jan Amos Komenský,"Šablony I v MŠ Družstevní, Zlín",586846,allocated,observed
school:70965633,Operační program Jan Amos Komenský,"Šablony I -MŠ Stěbořice - Personální podpora, profesní rozvoj pedagogů a spolupráce s rodiči dětí",464376,allocated,observed
school:72035480,Operační program Jan Amos Komenský,Jsem zdravý žák,4475217,allocated,observed
school:70883548,Operační program Jan Amos Komenský,Šablony I - Zlepšení kvality výuky v ZŠ Úpice-Lány,2135647,allocated,observed
school:75029634,Operační program Jan Amos Komenský,"Podpora kvality vzdělávání na MŠ Mozartova 6, Olomouc",557665,allocated,observed
school:75027569,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Zelená Havířov,1092422,allocated,observed
school:60045990,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v ZŠ a MŠ Raškovice,3974440,allocated,observed
school:70924198,Operační program Jan Amos Komenský,Cesta ke kvalitnímu vzdělávání v MŠ Benešovská,851410,allocated,observed
school:75001365,Operační program Jan Amos Komenský,Projekt 2022 Základní školy a Mateřské školy Dolní Bukovsko,1397404,allocated,observed
