institution_id,institution_name,ico,founder_id,founder_name,founder_type,municipality,region
school:70948305,IČO 70948305,70948305,founder:00283371,Zřizovatel IČO 00283371,obec,,Jihomoravský
school:70877599,IČO 70877599,70877599,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:49862359,IČO 49862359,49862359,founder:00239607,Zřizovatel IČO 00239607,obec,,Středočeský
school:70940053,IČO 70940053,70940053,founder:00300292,Zřizovatel IČO 00300292,obec,,Moravskoslezský
school:70984352,IČO 70984352,70984352,founder:00300144,Zřizovatel IČO 00300144,obec,,Moravskoslezský
school:70993998,IČO 70993998,70993998,founder:00249718,Zřizovatel IČO 00249718,obec,,Jihočeský
school:70842515,IČO 70842515,70842515,founder:70890366,Plzeňský kraj,kraj,,Plzeňský
school:62330373,IČO 62330373,62330373,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70888531,IČO 70888531,70888531,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:70156026,IČO 70156026,70156026,founder:00276944,Zřizovatel IČO 00276944,obec,,Pardubický
school:47011301,IČO 47011301,47011301,founder:00237051,Zřizovatel IČO 00237051,obec,,Středočeský
school:71000101,IČO 71000101,71000101,founder:00300535,Zřizovatel IČO 00300535,obec,,Moravskoslezský
school:70996903,IČO 70996903,70996903,founder:00291331,Zřizovatel IČO 00291331,obec,,Zlínský
school:71011269,IČO 71011269,71011269,founder:00293768,Zřizovatel IČO 00293768,obec,,Jihomoravský
school:70882291,IČO 70882291,70882291,founder:00283193,Zřizovatel IČO 00283193,obec,,Jihomoravský
school:49465571,IČO 49465571,49465571,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:71000755,IČO 71000755,71000755,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:72743778,IČO 72743778,72743778,founder:00262340,Zřizovatel IČO 00262340,obec,,Liberecký
school:70962537,IČO 70962537,70962537,founder:00258199,Zřizovatel IČO 00258199,obec,,Plzeňský
school:75006979,IČO 75006979,75006979,founder:00259861,Zřizovatel IČO 00259861,obec,,Plzeňský
school:70984301,IČO 70984301,70984301,founder:00250830,Zřizovatel IČO 00250830,obec,,Jihočeský
school:75022311,IČO 75022311,75022311,founder:00290980,Zřizovatel IČO 00290980,obec,,Zlínský
school:70875481,IČO 70875481,70875481,founder:00488216,Zřizovatel IČO 00488216,obec,,Jihomoravský
school:70995346,IČO 70995346,70995346,founder:00285374,Zřizovatel IČO 00285374,obec,,Jihomoravský
school:60680539,IČO 60680539,60680539,founder:00283061,Zřizovatel IČO 00283061,obec,,Jihomoravský
school:75023334,IČO 75023334,75023334,founder:00282103,Zřizovatel IČO 00282103,obec,,Jihomoravský
school:72742534,IČO 72742534,72742534,founder:00275905,Zřizovatel IČO 00275905,obec,,Liberecký
school:75022621,IČO 75022621,75022621,founder:00282677,Zřizovatel IČO 00282677,obec,,Jihomoravský
school:72550252,IČO 72550252,72550252,founder:00240915,Zřizovatel IČO 00240915,obec,,Praha
school:61894249,IČO 61894249,61894249,founder:00234516,Zřizovatel IČO 00234516,obec,,Středočeský
school:72074183,IČO 72074183,72074183,founder:00300535,Zřizovatel IČO 00300535,obec,,Moravskoslezský
school:60575115,IČO 60575115,60575115,founder:00286435,Zřizovatel IČO 00286435,obec,,Vysočina
school:75032945,IČO 75032945,75032945,founder:00236667,Zřizovatel IČO 00236667,obec,,Středočeský
school:71012222,IČO 71012222,71012222,founder:45670773,Zřizovatel IČO 45670773,obec,,Jihomoravský
school:49745948,IČO 49745948,49745948,founder:00257940,Zřizovatel IČO 00257940,obec,,Plzeňský
school:70873771,IČO 70873771,70873771,founder:00666521,Zřizovatel IČO 00666521,obec,,Jihočeský
school:65081803,IČO 65081803,65081803,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:75021307,IČO 75021307,75021307,founder:48471828,Zřizovatel IČO 48471828,obec,,Zlínský
school:70157375,IČO 70157375,70157375,founder:00275492,Zřizovatel IČO 00275492,obec,,Královéhradecký
school:61357472,IČO 61357472,61357472,founder:00265314,Zřizovatel IČO 00265314,obec,,Ústecký
school:75000512,IČO 75000512,75000512,founder:00250953,Zřizovatel IČO 00250953,obec,,Jihočeský
school:70939403,IČO 70939403,70939403,founder:00275689,Zřizovatel IČO 00275689,obec,,Liberecký
school:46773550,IČO 46773550,46773550,founder:00264334,Zřizovatel IČO 00264334,obec,,Ústecký
school:70695342,IČO 70695342,70695342,founder:00260410,Zřizovatel IČO 00260410,obec,,Liberecký
school:61985589,IČO 61985589,61985589,founder:00301370,Zřizovatel IČO 00301370,obec,,Olomoucký
school:75023229,IČO 75023229,75023229,founder:00281824,Zřizovatel IČO 00281824,obec,,Jihomoravský
school:06279457,IČO 06279457,06279457,founder:00241580,Zřizovatel IČO 00241580,obec,,Středočeský
school:62451421,IČO 62451421,62451421,founder:00508896,Zřizovatel IČO 00508896,obec,,Středočeský
school:70926271,IČO 70926271,70926271,founder:00231347,Zřizovatel IČO 00231347,obec,,Praha
school:75021617,IČO 75021617,75021617,founder:00291650,Zřizovatel IČO 00291650,obec,,Jihomoravský
school:70984514,IČO 70984514,70984514,founder:00247511,Zřizovatel IČO 00247511,obec,,Jihočeský
school:70983313,IČO 70983313,70983313,founder:00635936,Zřizovatel IČO 00635936,obec,,Olomoucký
school:66289467,IČO 66289467,66289467,founder:00272680,Zřizovatel IČO 00272680,obec,,Královéhradecký
school:70986487,IČO 70986487,70986487,founder:00635502,Zřizovatel IČO 00635502,obec,,Moravskoslezský
school:60077077,IČO 60077077,60077077,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:49558510,IČO 49558510,49558510,founder:00301825,Zřizovatel IČO 00301825,obec,,Olomoucký
school:70987149,IČO 70987149,70987149,founder:00253979,Zřizovatel IČO 00253979,obec,,Karlovarský
school:72742429,IČO 72742429,72742429,founder:00262978,Zřizovatel IČO 00262978,obec,,Liberecký
school:48663921,IČO 48663921,48663921,founder:00235474,Zřizovatel IČO 00235474,obec,,Středočeský
school:61985228,IČO 61985228,61985228,founder:60609460,Olomoucký kraj,kraj,,Olomoucký
school:70990221,IČO 70990221,70990221,founder:00278882,Zřizovatel IČO 00278882,obec,,Pardubický
school:60990422,IČO 60990422,60990422,founder:00304280,Zřizovatel IČO 00304280,obec,,Zlínský
school:70640203,IČO 70640203,70640203,founder:48769967,Zřizovatel IČO 48769967,obec,,Olomoucký
school:70944849,IČO 70944849,70944849,founder:00274046,Zřizovatel IČO 00274046,obec,,Pardubický
school:70987254,IČO 70987254,70987254,founder:00235059,Zřizovatel IČO 00235059,obec,,Středočeský
school:71007903,IČO 71007903,71007903,founder:00241890,Zřizovatel IČO 00241890,obec,,Středočeský
school:49181963,IČO 49181963,49181963,founder:00257125,Zřizovatel IČO 00257125,obec,,Plzeňský
school:70640696,IČO 70640696,70640696,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70984697,IČO 70984697,70984697,founder:00845451,Zřizovatel IČO 00845451,obec,,Moravskoslezský
school:73184918,IČO 73184918,73184918,founder:00849961,Zřizovatel IČO 00849961,obec,,Moravskoslezský
school:71000712,IČO 71000712,71000712,founder:00268810,Zřizovatel IČO 00268810,obec,,Královéhradecký
school:72051566,IČO 72051566,72051566,founder:00267759,Zřizovatel IČO 00267759,obec,,Vysočina
school:70695032,IČO 70695032,70695032,founder:00262137,Zřizovatel IČO 00262137,obec,,Ústecký
school:75006901,IČO 75006901,75006901,founder:00259276,Zřizovatel IČO 00259276,obec,,Karlovarský
school:75019086,IČO 75019086,75019086,founder:00271632,Zřizovatel IČO 00271632,obec,,Královéhradecký
school:75125412,IČO 75125412,75125412,founder:00262633,Zřizovatel IČO 00262633,obec,,Liberecký
school:75005689,IČO 75005689,75005689,founder:00256561,Zřizovatel IČO 00256561,obec,,Plzeňský
school:75018705,IČO 75018705,75018705,founder:00274046,Zřizovatel IČO 00274046,obec,,Pardubický
school:65265734,IČO 65265734,65265734,founder:00283428,Zřizovatel IČO 00283428,obec,,Jihomoravský
school:71002553,IČO 71002553,71002553,founder:00245518,Zřizovatel IČO 00245518,obec,,Jihočeský
school:70988030,IČO 70988030,70988030,founder:00278491,Zřizovatel IČO 00278491,obec,,Královéhradecký
school:70882134,IČO 70882134,70882134,founder:00284459,Zřizovatel IČO 00284459,obec,,Zlínský
school:70890919,IČO 70890919,70890919,founder:00063461,Zřizovatel IČO 00063461,obec,,Praha
school:70941921,IČO 70941921,70941921,founder:00274046,Zřizovatel IČO 00274046,obec,,Pardubický
school:64628141,IČO 64628141,64628141,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:70982317,IČO 70982317,70982317,founder:00278653,Zřizovatel IČO 00278653,obec,,Pardubický
school:75022508,IČO 75022508,75022508,founder:00294268,Zřizovatel IČO 00294268,obec,,Jihomoravský
school:60555955,IČO 60555955,60555955,founder:44992785,Zřizovatel IČO 44992785,obec,,Jihomoravský
school:48282561,IČO 48282561,48282561,founder:00260746,Zřizovatel IČO 00260746,obec,,Liberecký
school:60802707,IČO 60802707,60802707,founder:00296139,Zřizovatel IČO 00296139,obec,,Moravskoslezský
school:63788241,IČO 63788241,63788241,founder:00266230,Zřizovatel IČO 00266230,obec,,Ústecký
school:70880093,IČO 70880093,70880093,founder:00075370,Zřizovatel IČO 00075370,obec,,Plzeňský
school:72066661,IČO 72066661,72066661,founder:00279072,Zřizovatel IČO 00279072,obec,,Pardubický
school:70984867,IČO 70984867,70984867,founder:00259438,Zřizovatel IČO 00259438,obec,,Karlovarský
school:71005030,IČO 71005030,71005030,founder:00637165,Zřizovatel IČO 00637165,obec,,Jihomoravský
school:70995109,IČO 70995109,70995109,founder:00241750,Zřizovatel IČO 00241750,obec,,Středočeský
school:63155931,IČO 63155931,63155931,founder:70892156,Ústecký kraj,kraj,,Ústecký
school:70968888,IČO 70968888,70968888,founder:00257966,Zřizovatel IČO 00257966,obec,,Plzeňský
school:71000097,IČO 71000097,71000097,founder:00241610,Zřizovatel IČO 00241610,obec,,Středočeský
school:71008373,IČO 71008373,71008373,founder:00243221,Zřizovatel IČO 00243221,obec,,Středočeský
school:60077689,IČO 60077689,60077689,founder:70890650,Jihočeský kraj,kraj,,Jihočeský
school:70994978,IČO 70994978,70994978,founder:00235075,Zřizovatel IČO 00235075,obec,,Středočeský
school:70698198,IČO 70698198,70698198,founder:00261718,Zřizovatel IČO 00261718,obec,,Ústecký
school:70989907,IČO 70989907,70989907,founder:00247618,Zřizovatel IČO 00247618,obec,,Jihočeský
school:60611481,IČO 60611481,60611481,founder:00253391,Zřizovatel IČO 00253391,obec,,Plzeňský
school:75001624,IČO 75001624,75001624,founder:00288772,Zřizovatel IČO 00288772,obec,,Olomoucký
school:46254277,IČO 46254277,46254277,founder:70891320,Zlínský kraj,kraj,,Zlínský
school:62331698,IČO 62331698,62331698,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:71005056,IČO 71005056,71005056,founder:00284491,Zřizovatel IČO 00284491,obec,,Zlínský
school:65992971,IČO 65992971,65992971,founder:00063517,Zřizovatel IČO 00063517,obec,,Praha
school:70882398,IČO 70882398,70882398,founder:00635740,Zřizovatel IČO 00635740,obec,,Olomoucký
school:71001549,IČO 71001549,71001549,founder:00233692,Zřizovatel IČO 00233692,obec,,Středočeský
school:70998086,IČO 70998086,70998086,founder:00284955,Zřizovatel IČO 00284955,obec,,Jihomoravský
school:60433361,IČO 60433361,60433361,founder:00063797,Zřizovatel IČO 00063797,obec,,Praha
school:71005471,IČO 71005471,71005471,founder:00284815,Zřizovatel IČO 00284815,obec,,Jihomoravský
school:63108232,IČO 63108232,63108232,founder:00231126,Zřizovatel IČO 00231126,obec,,Praha
school:73184586,IČO 73184586,73184586,founder:00295884,Zřizovatel IČO 00295884,obec,,Moravskoslezský
school:70156786,IČO 70156786,70156786,founder:00270199,Zřizovatel IČO 00270199,obec,,Pardubický
school:70837414,IČO 70837414,70837414,founder:70891095,Středočeský kraj,kraj,,Středočeský
school:60446170,IČO 60446170,60446170,founder:00064581,Hlavní město Praha,kraj,,Praha
school:70280185,IČO 70280185,70280185,founder:00295647,Zřizovatel IČO 00295647,obec,,Vysočina
school:73184209,IČO 73184209,73184209,founder:00494232,Zřizovatel IČO 00494232,obec,,Moravskoslezský
school:61515892,IČO 61515892,61515892,founder:00266418,Zřizovatel IČO 00266418,obec,,Ústecký
school:49459759,IČO 49459759,49459759,founder:00488291,Zřizovatel IČO 00488291,obec,,Jihomoravský
school:67440118,IČO 67440118,67440118,founder:00271560,Zřizovatel IČO 00271560,obec,,Královéhradecký
school:75029782,IČO 75029782,75029782,founder:00296643,Zřizovatel IČO 00296643,obec,,Moravskoslezský
school:60610395,IČO 60610395,60610395,founder:00254410,Zřizovatel IČO 00254410,obec,,Karlovarský
school:75028921,IČO 75028921,75028921,founder:00298841,Zřizovatel IČO 00298841,obec,,Olomoucký
school:70839425,IČO 70839425,70839425,founder:00287920,Zřizovatel IČO 00287920,obec,,Zlínský
school:70880646,IČO 70880646,70880646,founder:00283037,Zřizovatel IČO 00283037,obec,,Jihomoravský
school:70988871,IČO 70988871,70988871,founder:69171289,Zřizovatel IČO 69171289,obec,,Pardubický
school:70877637,IČO 70877637,70877637,founder:00244732,Zřizovatel IČO 00244732,obec,,Jihočeský
school:71013083,IČO 71013083,71013083,founder:00260576,Zřizovatel IČO 00260576,obec,,Liberecký
school:47014008,IČO 47014008,47014008,founder:00244309,Zřizovatel IČO 00244309,obec,,Středočeský
school:70924261,IČO 70924261,70924261,founder:00063941,Zřizovatel IČO 00063941,obec,,Praha
school:75018047,IČO 75018047,75018047,founder:00279021,Zřizovatel IČO 00279021,obec,,Pardubický
school:75031671,IČO 75031671,75031671,founder:00240664,Zřizovatel IČO 00240664,obec,,Středočeský
school:70838437,IČO 70838437,70838437,founder:70888337,Jihomoravský kraj,kraj,,Jihomoravský
school:75005565,IČO 75005565,75005565,founder:00255513,Zřizovatel IČO 00255513,obec,,Plzeňský
school:75023679,IČO 75023679,75023679,founder:00568741,Zřizovatel IČO 00568741,obec,,Zlínský
school:75023911,IČO 75023911,75023911,founder:00291374,Zřizovatel IČO 00291374,obec,,Zlínský
school:75048523,IČO 75048523,75048523,founder:00250996,Zřizovatel IČO 00250996,obec,,Jihočeský
school:70921385,IČO 70921385,70921385,founder:00256986,Zřizovatel IČO 00256986,obec,,Plzeňský
school:70947562,IČO 70947562,70947562,founder:00240281,Zřizovatel IČO 00240281,obec,,Praha
school:86594265,IČO 86594265,86594265,founder:00241288,Zřizovatel IČO 00241288,obec,,Středočeský
school:71001531,IČO 71001531,71001531,founder:00282979,Zřizovatel IČO 00282979,obec,,Jihomoravský
school:71011544,IČO 71011544,71011544,founder:00271730,Zřizovatel IČO 00271730,obec,,Královéhradecký
school:75000971,IČO 75000971,75000971,founder:00252018,Zřizovatel IČO 00252018,obec,,Jihočeský
school:60157321,IČO 60157321,60157321,founder:00274046,Zřizovatel IČO 00274046,obec,,Pardubický
school:70934363,IČO 70934363,70934363,founder:00252921,Zřizovatel IČO 00252921,obec,,Jihočeský
school:61222216,IČO 61222216,61222216,founder:00273546,Zřizovatel IČO 00273546,obec,,Pardubický
school:72742682,IČO 72742682,72742682,founder:00262391,Zřizovatel IČO 00262391,obec,,Liberecký
school:75121841,IČO 75121841,75121841,founder:00244694,Zřizovatel IČO 00244694,obec,,Jihočeský
school:70947694,IČO 70947694,70947694,founder:00266027,Zřizovatel IČO 00266027,obec,,Ústecký
school:72744014,IČO 72744014,72744014,founder:00261408,Zřizovatel IČO 00261408,obec,,Ústecký
school:70989923,IČO 70989923,70989923,founder:00567892,Zřizovatel IČO 00567892,obec,,Zlínský
school:75026481,IČO 75026481,75026481,founder:00298875,Zřizovatel IČO 00298875,obec,,Olomoucký
school:75008882,IČO 75008882,75008882,founder:00292583,Zřizovatel IČO 00292583,obec,,Jihomoravský
school:63831287,IČO 63831287,63831287,founder:00063517,Zřizovatel IČO 00063517,obec,,Praha
school:75019001,IČO 75019001,75019001,founder:00269352,Zřizovatel IČO 00269352,obec,,Královéhradecký
school:47795638,IČO 47795638,47795638,founder:00261947,Zřizovatel IČO 00261947,obec,,Ústecký
school:63834715,IČO 63834715,63834715,founder:00231223,Zřizovatel IČO 00231223,obec,,Praha
school:62331680,IČO 62331680,62331680,founder:70890692,Moravskoslezský kraj,kraj,,Moravskoslezský
school:62930591,IČO 62930591,62930591,founder:00231355,Zřizovatel IČO 00231355,obec,,Praha
school:73729027,IČO 73729027,73729027,founder:00255921,Zřizovatel IČO 00255921,obec,,Plzeňský
school:75026317,IČO 75026317,75026317,founder:00299138,Zřizovatel IČO 00299138,obec,,Olomoucký
school:08565490,IČO 08565490,08565490,founder:00241202,Zřizovatel IČO 00241202,obec,,Středočeský
school:61384453,IČO 61384453,61384453,founder:00063584,Zřizovatel IČO 00063584,obec,,Praha
school:70996610,IČO 70996610,70996610,founder:00241873,Zřizovatel IČO 00241873,obec,,Středočeský
school:70924180,IČO 70924180,70924180,founder:00063941,Zřizovatel IČO 00063941,obec,,Praha
